,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
85452,229450,ZINC21AUG225CE,ZINC,20AUG2021,22500.0,5,OPTFUT,MCX,1.0
85453,229809,GOLD22JAN52100CE,GOLD,25JAN2022,5210000.0,1,OPTFUT,MCX,50.0
85454,227288,SILVER21NOV83500CE,SILVER,24NOV2021,8350000.0,30,OPTFUT,MCX,50.0
85455,229322,GOLD22MAR51400CE,GOLD,25MAR2022,5140000.0,1,OPTFUT,MCX,50.0
85456,224832,SILVER21AUG64500PE,SILVER,25AUG2021,6450000.0,30,OPTFUT,MCX,50.0
85457,230040,GOLD22MAR53800CE,GOLD,25MAR2022,5380000.0,1,OPTFUT,MCX,50.0
85458,221115,GOLD21MAY50800PE,GOLD,26MAY2021,5080000.0,1,OPTFUT,MCX,50.0
85459,229885,SILVER22APR73250PE,SILVER,26APR2022,7325000.0,30,OPTFUT,MCX,50.0
85460,226508,GOLD21NOV51200CE,GOLD,24NOV2021,5120000.0,1,OPTFUT,MCX,50.0
85461,226500,GOLD21NOV50800CE,GOLD,24NOV2021,5080000.0,1,OPTFUT,MCX,50.0
85462,227269,SILVER21AUG83000PE,SILVER,25AUG2021,8300000.0,30,OPTFUT,MCX,50.0
85463,228349,GOLD21MAY43300PE,GOLD,26MAY2021,4330000.0,1,OPTFUT,MCX,50.0
85464,228610,GOLDM21JUN44800PE,GOLDM,04JUN2021,4480000.0,100,OPTCOM,MCX,50.0
85465,224496,GOLD21JUL50100CE,GOLD,27JUL2021,5010000.0,1,OPTFUT,MCX,50.0
85466,230107,CRUDEOIL21JUL3850PE,CRUDEOIL,15JUL2021,385000.0,100,OPTFUT,MCX,10.0
85467,226013,GOLD21SEP47200CE,GOLD,24SEP2021,4720000.0,1,OPTFUT,MCX,50.0
85468,229461,ZINC21AUG237.5PE,ZINC,20AUG2021,23750.0,5,OPTFUT,MCX,1.0
85469,229452,ZINC21AUG227.5CE,ZINC,20AUG2021,22750.0,5,OPTFUT,MCX,1.0
85470,229967,GOLD22JAN52400PE,GOLD,25JAN2022,5240000.0,1,OPTFUT,MCX,50.0
85471,226544,GOLD21NOV47900CE,GOLD,24NOV2021,4790000.0,1,OPTFUT,MCX,50.0
85472,228845,GOLDGUINEA21JULFUT,GOLDGUINEA,30JUL2021,0.0,8,FUTCOM,MCX,100.0
85473,228298,COPPER21JUN730CE,COPPER,21JUN2021,73000.0,2500,OPTFUT,MCX,1.0
85474,223351,GOLD21MAY55200PE,GOLD,26MAY2021,5520000.0,1,OPTFUT,MCX,50.0
85475,226527,GOLD21NOV52100PE,GOLD,24NOV2021,5210000.0,1,OPTFUT,MCX,50.0
85476,224858,SILVER21AUG67750PE,SILVER,25AUG2021,6775000.0,30,OPTFUT,MCX,50.0
85477,227394,GOLD21JUL44200CE,GOLD,27JUL2021,4420000.0,1,OPTFUT,MCX,50.0
85478,226976,SILVER21NOV79750PE,SILVER,24NOV2021,7975000.0,30,OPTFUT,MCX,50.0
85479,228962,GOLDM21JUL42200CE,GOLDM,05JUL2021,4220000.0,100,OPTCOM,MCX,50.0
85480,226734,SILVER21NOV77500CE,SILVER,24NOV2021,7750000.0,30,OPTFUT,MCX,50.0
85481,418,SSOYABNNDRCOM,SSOYABNNDR,,0.0,10,COMDTY,MCX,5.0
85482,229074,GOLDM21JUL51000CE,GOLDM,05JUL2021,5100000.0,100,OPTCOM,MCX,50.0
85483,229871,SILVER22APR71500PE,SILVER,26APR2022,7150000.0,30,OPTFUT,MCX,50.0
85484,227,REFSOYFEBCOM,REFSOYFEB,,0.0,1000,COMDTY,MCX,5.0
85485,227440,GOLD21SEP44400CE,GOLD,24SEP2021,4440000.0,1,OPTFUT,MCX,50.0
85486,228571,GOLDM21JUN41000CE,GOLDM,04JUN2021,4100000.0,100,OPTCOM,MCX,50.0
85487,228265,GOLD22JAN43900PE,GOLD,25JAN2022,4390000.0,1,OPTFUT,MCX,50.0
85488,229372,COPPER21JUN780CE,COPPER,21JUN2021,78000.0,2500,OPTFUT,MCX,1.0
